tick,lps,tnfAlfa,alfasin
1,0,300,0
2,0,300,0
3,0,300,0
4,0,300,0
5,0,300,0
6,0,300,0
7,0,300,0
8,0,300,0
9,0,300,0
10,0,300,0
11,0,300,0
12,0,300,0
13,0,300,0
14,0,300,0
15,0,300,0
16,0,300,0
17,0,300,0
18,0,300,0
19,0,300,0
20,0,300,0
21,0,300,0
22,0,300,0
23,0,300,0
24,0,300,0
25,0,300,0
26,0,300,0
27,0,300,0
28,0,300,0
29,0,300,0
30,0,300,0
31,0,300,0
32,0,300,0
33,0,300,0
34,0,300,0
35,0,300,0
36,0,300,0
37,0,300,0
38,0,300,0
39,0,300,0
40,0,300,0
41,0,300,0
42,0,300,0
43,0,300,0
44,0,300,0
45,0,300,0
46,0,300,0
47,0,300,0
48,0,300,0
49,0,300,0
50,0,300,0
51,0,300,0
52,0,300,0
53,0,300,0
54,0,300,0
55,0,300,0
56,0,300,0
57,0,300,0
58,0,300,0
59,0,300,0
60,0,300,0
61,0,300,0
62,0,300,0
63,0,300,0
64,0,300,0
65,0,300,0
66,0,300,0
67,0,300,0
68,0,300,0
69,0,300,0
70,0,300,0
71,0,300,0
72,0,300,0
73,0,300,0
74,0,300,0
75,0,300,0
76,0,300,0
77,0,300,0
78,0,300,0
79,0,300,0
80,0,300,0
81,0,300,0
82,0,300,0
83,0,300,0
84,0,300,0
85,0,300,0
86,0,300,0
87,0,300,0
88,0,300,0
89,0,300,0
90,0,300,0
91,0,300,0
92,0,300,0
93,0,300,0
94,0,300,0
95,0,300,0
96,0,300,0
97,0,300,0
98,0,300,0
99,0,300,0
100,0,300,0
101,0,300,0
102,0,300,0
103,0,300,0
104,0,300,0
105,0,300,0
106,0,300,0
107,0,300,0
108,0,300,0
109,0,300,0
110,0,300,0
111,0,300,0
112,0,300,0
113,0,300,0
114,0,300,0
115,0,300,0
116,0,300,0
117,0,300,0
118,0,300,0
119,0,300,0
120,0,300,0
121,0,300,0
122,0,300,0
123,0,300,0
124,0,300,0
125,0,300,0
126,0,300,0
127,0,300,0
128,0,300,0
129,0,300,0
130,0,300,0
131,0,300,0
132,0,300,0
133,0,300,0
134,0,300,0
135,0,300,0
136,0,300,0
137,0,300,0
138,0,300,0
139,0,300,0
140,0,300,0
141,0,300,0
142,0,300,0
143,0,300,0
144,0,300,0
145,0,300,0
146,0,300,0
147,0,300,0
148,10,300,0
149,20,300,0
150,30,300,0
151,40,300,0
152,50,300,0
153,60,300,0
154,70,300,0
155,80,300,0
156,90,300,0
157,100,300,0
158,110,300,0
159,120,300,0
160,130,300,0
161,140,300,0
162,150,300,0
163,160,300,1
164,170,300,3
165,180,300,4
166,190,300,5
167,200,300,6
168,210,300,9
169,220,300,10
170,230,300,11
171,240,300,13
172,250,300,15
173,260,300,16
174,270,300,17
175,280,300,17
176,290,300,17
177,300,300,17
178,310,300,17
179,320,300,18
180,330,300,19
181,340,300,21
182,350,300,23
183,360,300,23
184,370,300,23
185,380,300,26
186,390,300,26
187,400,300,26
188,400,300,26
189,400,300,28
190,400,300,28
191,400,300,28
192,400,300,29
193,400,300,30
194,400,300,27
195,400,300,31
196,400,300,23
197,400,300,26
198,400,300,21
199,400,300,22
200,400,300,24
201,400,300,26
202,400,300,27
203,400,300,21
204,400,300,23
205,400,300,25
206,400,300,26
207,400,300,27
208,400,300,29
209,400,300,28
210,400,300,27
211,400,300,28
212,400,300,29
213,400,300,30
214,400,300,34
215,400,300,36
216,400,300,29
217,400,300,26
218,400,300,29
219,400,300,29
220,400,300,29
221,400,300,21
222,400,300,23
223,400,300,26
224,400,300,28
225,400,300,28
226,400,300,22
227,400,300,25
228,400,300,29
229,400,300,24
230,400,300,27
231,400,300,28
232,400,300,23
233,400,300,27
234,400,300,21
235,400,300,26
236,400,300,28
237,400,300,27
238,400,300,29
239,400,300,21
240,400,300,25
241,400,300,27
242,400,300,23
243,400,300,26
244,400,300,27
245,400,300,29
246,400,300,20
247,400,300,20
248,400,300,20
249,400,300,20
250,400,300,23
251,400,300,25
252,400,300,28
253,400,300,21
254,400,300,22
255,400,300,23
256,400,300,26
257,400,300,26
258,400,300,27
259,400,300,27
260,400,300,28
261,400,300,29
262,400,300,29
263,400,300,32
264,400,300,29
265,400,300,29
266,400,300,29
267,400,300,26
268,400,300,26
269,400,300,28
270,400,300,30
271,400,300,27
272,400,300,28
273,400,300,25
274,400,300,29
275,400,300,30
276,400,300,29
277,400,300,22
278,400,300,25
279,400,300,26
280,400,300,29
281,400,300,30
282,400,300,30
283,400,300,27
284,400,300,29
285,400,300,29
286,400,300,23
287,400,300,27
288,400,300,24
289,400,300,27
290,400,300,23
291,400,300,26
292,400,300,29
293,400,300,23
294,400,300,24
295,400,300,27
296,400,300,29
297,400,300,25
298,400,300,25
299,400,300,26
300,400,300,27
301,400,300,28
302,400,300,28
303,400,300,28
304,400,300,20
305,400,300,21
306,400,300,24
307,400,300,25
308,400,300,28
309,400,300,26
310,400,300,28
311,400,300,20
312,400,300,21
313,400,300,23
314,400,300,26
315,400,300,27
316,400,300,29
317,400,300,34
318,400,300,29
319,400,300,25
320,400,300,25
321,400,300,29
322,400,300,22
323,400,300,22
324,400,300,24
325,400,300,25
326,400,300,27
327,400,300,27
328,400,300,28
329,400,300,28
330,400,300,31
331,400,300,36
332,400,300,29
333,400,300,24
334,400,300,29
335,400,300,28
336,400,300,29
337,400,300,24
338,400,300,25
339,400,300,27
340,400,300,23
341,400,300,24
342,400,300,25
343,400,300,26
344,400,300,27
345,400,300,24
346,400,300,26
347,400,300,21
348,400,300,22
349,400,300,23
350,400,300,23
351,400,300,24
352,400,300,27
353,400,300,27
354,400,300,28
355,400,300,29
356,400,300,32
357,400,300,22
358,400,300,26
359,400,300,27
360,400,300,28
361,400,300,28
362,400,300,30
363,400,300,32
364,400,300,33
365,400,300,28
366,400,300,26
367,400,300,29
368,400,300,29
369,400,300,26
370,400,300,28
371,400,300,28
372,400,300,24
373,400,300,27
374,400,300,28
375,400,300,22
376,400,300,25
377,400,300,28
378,400,300,23
379,400,300,26
380,400,300,26
381,400,300,27
382,400,300,24
383,400,300,27
384,400,300,31
385,400,300,28
386,400,300,21
387,400,300,24
388,400,300,25
389,400,300,28
390,400,300,26
391,400,300,28
392,400,300,29
393,400,300,23
394,400,300,24
395,400,300,28
396,400,300,26
397,400,300,27
398,400,300,28
399,400,300,23
400,400,300,25
401,400,300,28
402,400,300,29
403,400,300,25
404,400,300,27
405,400,300,29
406,400,300,22
407,400,300,22
408,400,300,23
409,400,300,27
410,400,300,29
411,400,300,29
412,400,300,28
413,400,300,29
414,400,300,27
415,400,300,29
416,400,300,24
417,400,300,26
418,400,300,28
419,400,300,30
420,400,300,28
421,400,300,20
422,400,300,20
423,400,300,22
424,400,300,23
425,400,300,25
426,400,300,26
427,400,300,29
428,400,300,27
429,400,300,22
430,400,300,25
431,400,300,23
432,400,300,25
433,400,300,29
434,400,300,31
435,400,300,25
436,400,300,27
437,400,300,26
438,400,300,27
439,400,300,28
440,400,300,21
441,400,300,24
442,400,300,28
443,400,300,26
444,400,300,27
445,400,300,28
446,400,300,29
447,400,300,31
448,400,300,30
449,400,300,29
450,400,300,27
451,400,300,29
452,400,300,30
453,400,300,29
454,400,300,32
455,400,300,29
456,400,300,26
457,400,300,27
458,400,300,21
459,400,300,25
460,400,300,27
461,400,300,28
462,400,300,29
463,400,300,29
464,400,300,21
465,400,300,22
466,400,300,23
467,400,300,25
468,400,300,27
469,400,300,29
470,400,300,27
471,400,300,25
472,400,300,26
473,400,300,26
474,400,300,28
475,400,300,27
476,400,300,28
477,400,300,30
478,400,300,32
479,400,300,34
480,400,300,28
481,400,300,29
482,400,300,22
483,400,300,24
484,400,300,25
485,400,300,26
486,400,300,28
487,400,300,22
488,400,300,26
489,400,300,30
490,400,300,31
491,400,300,25
492,400,300,28
493,400,300,26
494,400,300,30
495,400,300,31
496,400,300,32
497,400,300,28
498,400,300,35
499,400,300,35
500,400,300,42
501,400,300,39
502,400,300,34
503,400,300,32
504,400,300,31
505,400,300,29
506,400,300,23
507,400,300,27
508,400,300,28
509,400,300,25
510,400,300,28
511,400,300,28
512,400,300,33
513,400,300,34
514,400,300,37
515,400,300,29
516,400,300,29
517,400,300,29
518,400,300,25
519,400,300,26
520,400,300,27
521,400,300,29
522,400,300,29
523,400,300,29
524,400,300,31
525,400,300,27
526,400,300,29
527,400,300,29
528,400,300,30
529,400,300,23
530,400,300,26
531,400,300,27
532,400,300,28
533,400,300,29
534,400,300,21
535,400,300,23
536,400,300,24
537,400,300,26
538,400,300,29
539,400,300,27
540,400,300,28
541,400,300,28
542,400,300,29
543,400,300,30
544,400,300,27
545,400,300,27
546,400,300,27
547,400,300,28
548,400,300,25
549,400,300,29
550,400,300,29
551,400,300,32
552,400,300,33
553,400,300,33
554,400,300,32
555,400,300,33
556,400,300,29
557,400,300,21
558,400,300,23
559,400,300,25
560,400,300,26
561,400,300,29
562,400,300,22
563,400,300,24
564,400,300,26
565,400,300,29
566,400,300,30
567,400,300,27
568,400,300,28
569,400,300,28
570,400,300,24
571,400,300,25
572,400,300,26
573,400,300,28
574,400,300,24
575,400,300,27
576,400,300,27
577,400,300,29
578,400,300,21
579,400,300,25
580,400,300,27
581,400,300,29
582,400,300,25
583,400,300,26
584,400,300,28
585,400,300,28
586,400,300,29
587,400,300,21
588,400,300,24
589,400,300,28
590,400,300,22
591,400,300,25
592,400,300,28
593,400,300,25
594,400,300,29
595,400,300,22
596,400,300,24
597,400,300,28
598,400,300,27
599,400,300,22
600,400,300,25
601,400,300,28
602,400,300,23
603,400,300,27
604,400,300,28
605,400,300,20
606,400,300,22
607,400,300,26
608,400,300,27
609,400,300,23
610,400,300,29
611,400,300,23
612,400,300,28
613,400,300,23
614,400,300,25
615,400,300,28
616,400,300,24
617,400,300,25
618,400,300,28
619,400,300,23
620,400,300,27
621,400,300,33
622,400,300,32
623,400,300,33
624,400,300,31
625,400,300,25
626,400,300,28
627,400,300,25
628,400,300,28
629,400,300,28
630,400,300,31
631,400,300,36
632,400,300,32
633,400,300,38
634,400,300,42
635,400,300,34
636,400,300,25
637,400,300,29
638,400,300,30
639,400,300,33
640,400,300,32
641,400,300,27
642,400,300,29
643,400,300,33
644,400,300,34
645,400,300,37
646,400,300,37
647,400,300,30
648,400,300,31
649,400,300,24
650,400,300,28
651,400,300,21
652,400,300,25
653,400,300,26
654,400,300,32
655,400,300,32
656,400,300,35
657,400,300,34
658,400,300,33
659,400,300,27
660,400,300,28
661,400,300,21
662,400,300,22
663,400,300,24
664,400,300,26
665,400,300,28
666,400,300,24
667,400,300,25
668,400,300,26
669,400,300,29
670,400,300,23
671,400,300,23
672,400,300,26
673,400,300,28
674,400,300,22
675,400,300,26
676,400,300,27
677,400,300,29
678,400,300,31
679,400,300,27
680,400,300,29
681,400,300,22
682,400,300,27
683,400,300,31
684,400,300,27
685,400,300,29
686,400,300,27
687,400,300,28
688,400,300,25
689,400,300,28
690,400,300,22
691,400,300,26
692,400,300,28
693,400,300,21
694,400,300,25
695,400,300,27
696,400,300,27
697,400,300,28
698,400,300,33
699,400,300,35
700,400,300,33
701,400,300,32
702,400,300,37
703,400,300,36
704,400,300,39
705,400,300,41
706,400,300,41
707,400,300,43
708,400,300,40
709,400,300,34
710,400,300,34
711,400,300,32
712,400,300,26
713,400,300,29
714,400,300,28
715,400,300,28
716,400,300,28
717,400,300,23
718,400,300,23
719,400,300,23
720,400,300,24
721,400,300,24
722,400,300,25
723,400,300,26
724,400,300,29
725,400,300,26
726,400,300,27
727,400,300,29
728,400,300,21
729,400,300,25
730,400,300,29
731,400,300,24
732,400,300,25
733,400,300,26
734,400,300,29
735,400,300,26
736,400,300,28
737,400,300,31
738,400,300,31
739,400,300,34
740,400,300,29
741,400,300,28
742,400,300,23
743,400,300,24
744,400,300,27
745,400,300,29
746,400,300,34
747,400,300,27
748,400,300,22
749,400,300,26
750,400,300,27
751,400,300,20
752,400,300,21
753,400,300,23
754,400,300,26
755,400,300,26
756,400,300,28
757,400,300,23
758,400,300,26
759,400,300,26
760,400,300,29
761,400,300,26
762,400,300,25
763,400,300,26
764,400,300,28
765,400,300,28
766,400,300,24
767,400,300,27
768,400,300,26
769,400,300,30
770,400,300,26
771,400,300,28
772,400,300,28
773,400,300,29
774,400,300,28
775,400,300,23
776,400,300,28
777,400,300,27
778,400,300,28
779,400,300,29
780,400,300,28
781,400,300,29
782,400,300,29
783,400,300,26
784,400,300,21
785,400,300,22
786,400,300,25
787,400,300,28
788,400,300,21
789,400,300,23
790,400,300,27
791,400,300,29
792,400,300,27
793,400,300,28
794,400,300,31
795,400,300,24
796,400,300,26
797,400,300,29
798,400,300,28
799,400,300,29
800,400,300,22
801,400,300,24
802,400,300,25
803,400,300,27
804,400,300,29
805,400,300,25
806,400,300,28
807,400,300,30
808,400,300,25
809,400,300,29
810,400,300,29
811,400,300,29
812,400,300,30
813,400,300,32
814,400,300,33
815,400,300,36
816,400,300,38
817,400,300,37
818,400,300,35
819,400,300,36
820,400,300,39
821,400,300,33
822,400,300,31
823,400,300,31
824,400,300,33
825,400,300,31
826,400,300,28
827,400,300,30
828,400,300,28
829,400,300,28
830,400,300,28
831,400,300,29
832,400,300,21
833,400,300,24
834,400,300,26
835,400,300,27
836,400,300,29
837,400,300,30
838,400,300,24
839,400,300,24
840,400,300,24
841,400,300,25
842,400,300,26
843,400,300,29
844,400,300,23
845,400,300,26
846,400,300,29
847,400,300,22
848,400,300,24
849,400,300,28
850,400,300,26
851,400,300,30
852,400,300,29
853,400,300,30
854,400,300,29
855,400,300,23
856,400,300,28
857,400,300,23
858,400,300,26
859,400,300,27
860,400,300,29
861,400,300,31
862,400,300,32
863,400,300,30
864,400,300,30
865,400,300,30
866,400,300,29
867,400,300,28
868,400,300,29
869,400,300,31
870,400,300,24
871,400,300,24
872,400,300,24
873,400,300,26
874,400,300,26
875,400,300,26
876,400,300,26
877,400,300,27
878,400,300,30
879,400,300,22
880,400,300,23
881,400,300,23
882,400,300,26
883,400,300,28
884,400,300,20
885,400,300,22
886,400,300,23
887,400,300,25
888,400,300,25
889,400,300,27
890,400,300,29
891,400,300,26
892,400,300,28
893,400,300,29
894,400,300,29
895,400,300,28
896,400,300,29
897,400,300,21
898,400,300,22
899,400,300,23
900,400,300,27
901,400,300,28
902,400,300,27
903,400,300,32
904,400,300,27
905,400,300,28
906,400,300,32
907,400,300,29
908,400,300,28
909,400,300,30
910,400,300,25
911,400,300,29
912,400,300,25
913,400,300,28
914,400,300,23
915,400,300,26
916,400,300,27
917,400,300,27
918,400,300,21
919,400,300,24
920,400,300,26
921,400,300,27
922,400,300,24
923,400,300,26
924,400,300,29
925,400,300,22
926,400,300,23
927,400,300,24
928,400,300,27
929,400,300,28
930,400,300,29
931,400,300,26
932,400,300,27
933,400,300,28
934,400,300,30
935,400,300,29
936,400,300,27
937,400,300,26
938,400,300,26
939,400,300,27
940,400,300,27
941,400,300,25
942,400,300,29
943,400,300,27
944,400,300,28
945,400,300,23
946,400,300,25
947,400,300,25
948,400,300,27
949,400,300,23
950,400,300,27
951,400,300,22
952,400,300,27
953,400,300,28
954,400,300,20
955,400,300,23
956,400,300,25
957,400,300,27
958,400,300,28
959,400,300,26
960,400,300,27
961,400,300,29
962,400,300,24
963,400,300,27
964,400,300,22
965,400,300,25
966,400,300,24
967,400,300,26
968,400,300,21
969,400,300,25
970,400,300,25
971,400,300,26
972,400,300,27
973,400,300,29
974,400,300,32
975,400,300,34
976,400,300,32
977,400,300,26
978,400,300,31
979,400,300,26
980,400,300,29
981,400,300,22
982,400,300,26
983,400,300,21
984,400,300,25
985,400,300,27
986,400,300,22
987,400,300,23
988,400,300,25
989,400,300,29
990,400,300,31
991,400,300,25
992,400,300,27
993,400,300,27
994,400,300,27
995,400,300,24
996,400,300,26
997,400,300,29
998,400,300,26
999,400,300,28
1000,400,300,27
